Trade_Date,Symbol,Company_Name,Type,Sector,Industry,MarketCapitalization,Beta,P_Open,P_High,P_Low,P_Close,volume,Prev_Close (Price),P_50D_MA,P_200D_MA,V_14D_MA,V_50D_MA,Options,hi_250d,lo_250d,Close_to_Open (% from Prev Day Close),Open_Close (%),High_Close(%),Low_Close(%),Close_to_Close (%),Shares_Out,Shares_Float,Short_Ratio,Short_Percent_Float,Earnings_Date,Shares_Insiders,Shares_Institutions
2025-07-02,PRT,PermRock Royalty Trust,Common Stock,Energy,Oil & Gas Exploration & Production,49.39274,0.995,4.15,4.15,4.0,4.06,38000.0,,3.954,3.856,34650.0,27662.0,False,4.314,3.072,,-2.1686746987951984,2.216748768472925,-1.4778325123152616,,,,,,,,
2025-07-02,PPTA,Perpetua Resources Corp.,Common Stock,Materials,Other Precious Metals & Mining,1270.827264,0.721,12.1,12.29,11.68,12.25,2787778.0,,13.375,11.256,4760979.36,2175364.88,True,17.37,5.23,,1.2396694214876063,0.326530612244891,-4.653061224489798,,,,,,,,
2025-07-02,PRGO,Perrigo Company plc,Common Stock,Healthcare,Drug Manufacturers - Specialty & Generic,3747.622912,0.453,27.43,27.605,27.03,27.26,1429141.0,,26.432,26.039,1011417.21,1246930.82,True,28.86,23.014,,-0.6197593875318926,1.2655906089508395,-0.8437270726338973,,,,,,,,
2025-07-02,PSNL,"Personalis, Inc.",Common Stock,Healthcare,Diagnostics & Research,662.879936,1.866,6.54,7.52,6.38,7.505,2210557.0,,5.38,4.494,2033776.64,1094400.58,True,7.505,1.19,,14.755351681957185,0.19986675549633154,-14.990006662225182,,,,,,,,
2025-07-02,CATX,"Perspective Therapeutics, Inc.",Common Stock,Healthcare,Medical Devices,251.633952,1.121,3.28,3.53,3.26,3.39,719300.0,,3.054,5.698,1421464.29,1191366.0,True,15.84,1.71,,3.353658536585376,4.129793510324474,-3.8348082595870303,,,,,,,,
2025-07-02,TLK,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,Common Stock,Communication Services,Telecom Services,16988.98944,0.212,17.02,17.14,16.88,17.02,512700.0,,15.763,15.759,624464.29,539378.0,False,19.356,12.279,,0.0,0.7050528789659283,-0.8225616921269129,,,,,,,,
2025-07-02,WOOF,"Petco Health and Wellness Company, Inc.",Common Stock,Consumer Discretionary,Specialty Retail,823.014592,1.819,2.87,2.965,2.86,2.95,3051656.0,,2.999,3.371,4494596.86,4470325.12,True,5.77,2.29,,2.7874564459930338,0.5084745762711755,-3.0508474576271287,,,,,,,,
2025-07-02,PETS,"PetMed Express, Inc.",Common Stock,Healthcare,Pharmaceutical Retailers,69.6124,0.812,3.21,3.44,3.15,3.37,240017.0,,3.625,3.921,128804.93,125185.06,True,6.6,2.94,,4.984423676012466,2.0771513353115676,-6.5281899109792345,,,,,,,,
2025-07-02,PBR,PetrÃ³leo Brasileiro S.A. - Petrobras,Common Stock,Energy,Oil & Gas Integrated,78454.341632,0.318,12.67,12.99,12.575,12.95,20055468.0,,12.08,12.294,28285733.43,23881235.36,True,14.182,10.665,,2.2099447513812107,0.30888030888031603,-2.8957528957528957,,,,,,,,
2025-07-02,PFE,Pfizer Inc.,Common Stock,Healthcare,Drug Manufacturers - General,143953.559552,0.491,25.13,25.36,25.03,25.32,36741600.0,,23.856,24.923,40613007.14,43493778.0,True,29.838,21.186,,0.7560684440907333,0.15797788309636315,-1.1453396524486539,,,,,,,,
2025-07-02,PCG,PG&E Corporation,Common Stock,Utilities,Utilities - Regulated Electric,30745.544704,0.612,14.13,14.15,13.9,13.99,22587900.0,,15.456,16.97,34395921.43,23364980.0,True,21.533,13.526,,-0.9907997169143706,1.143674052894926,-0.6433166547533943,,,,,,,,
2025-07-02,PAAA,PGIM AAA CLO ETF,ETF,ETF-Ultrashort Bond,ETF,0.0,0.0,51.35,51.35,51.25,51.26,1096100.0,,50.909,50.024,649585.71,724782.0,False,51.26,48.297,,-0.1752677702044857,0.17557549746391615,-0.019508388607097173,,,,,,,,
2025-07-02,PAB,PGIM Active Aggregate Bond ETF,ETF,ETF-Intermediate Core Bond,ETF,0.0,0.0,42.25,42.29,42.2,42.285,83800.0,,41.754,41.246,9664.29,12868.0,False,42.351,39.877,,0.08284023668638246,0.011824524062912518,-0.2010169090693952,,,,,,,,
2025-07-02,PHYL,PGIM Active High Yield Bond ETF,ETF,ETF-High Yield Bond,ETF,0.0,0.0,35.24,35.33,35.2292,35.315,67807.0,,34.586,33.725,68656.5,84102.52,False,35.315,31.779,,0.21282633371167917,0.04247486903582209,-0.24295625088489023,,,,,,,,
2025-07-02,PFRL,PGIM Floating Rate Income ETF,ETF,ETF-Bank Loan,ETF,0.0,0.0,49.9,50.02,49.9,49.95,14100.0,,49.229,48.309,10864.29,10770.0,False,49.95,44.871,,0.10020040080161176,0.1401401401401407,-0.10010010010010863,,,,,,,,
2025-07-02,PJBF,PGIM Jennison Better Future ETF,ETF,ETF-Global Large-Stock Growth,ETF,0.0,0.0,60.748,60.748,60.748,60.748,100.0,,58.398,58.762,2435.71,2953.48,False,64.265,47.77,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PJFG,PGIM Jennison Focused Growth ETF,ETF,ETF-Large Growth,ETF,0.0,0.0,102.48,102.8907,102.48,102.8907,2739.0,,97.019,92.605,1903.71,2837.66,False,103.986,76.22,,0.40076112412177145,0.0,-0.3991614402467778,,,,,,,,
2025-07-02,PJFM,PGIM Jennison Focused Mid-Cap ETF,ETF,ETF-Mid-Cap Growth,ETF,0.0,0.0,58.65,58.835,58.52,58.835,1100.0,,56.836,56.04,330.71,322.64,False,62.189,47.986,,0.3154305200341045,0.0,-0.5353955978584137,,,,,,,,
2025-07-02,PJFV,PGIM Jennison Focused Value ETF,ETF,ETF-Large Value,ETF,0.0,0.0,74.8715,74.8715,74.8715,74.8715,8.0,,71.005,69.395,565.14,646.32,False,74.871,60.946,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PJIO,PGIM Jennison International Opportunities ETF,ETF,ETF-Foreign Large Growth,ETF,0.0,0.0,61.65,61.65,61.543,61.543,1200.0,,59.359,56.867,903.64,1286.6,False,62.33,48.271,,-0.17356042173560313,0.17386217766439616,0.0,,,,,,,,
2025-07-02,PBQQ,PGIM Laddered Nasdaq-100 Buffer 12 ETF,ETF,,ETF,0.0,0.0,26.805,26.805,26.805,26.805,300.0,,25.742,0.0,1306.57,1842.02,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,BUFP,PGIM Laddered S&P 500 Buffer 12 ETF,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.07,28.09,28.04,28.058,12500.0,,27.139,26.52,8635.71,7756.0,False,28.058,24.207,,-0.04275026718917155,0.11404946895716027,-0.06415282628840503,,,,,,,,
2025-07-02,PBFR,PGIM Laddered S&P 500 Buffer 20 ETF,ETF,ETF-Defined Outcome,ETF,0.0,0.0,27.61,27.65,27.61,27.62,2400.0,,26.933,26.341,8121.43,20005.08,False,27.64,24.67,,0.03621876131836857,0.1086169442432932,-0.03620564808110631,,,,,,,,
2025-07-02,PMIO,PGIM Municipal Income Opportunities ETF,ETF,ETF-Muni National Interm,ETF,0.0,0.0,49.949,49.949,49.949,49.949,200.0,,49.627,49.478,1371.43,1142.0,False,50.297,48.365,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PQAP,PGIM Nasdaq-100 Buffer 12 ETF - April,ETF,,ETF,0.0,0.0,26.99,26.99,26.99,26.99,23412.0,,26.115,0.0,5087.64,1763.54,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PQJL,PGIM Nasdaq-100 Buffer 12 ETF - July,ETF,,ETF,0.0,0.0,26.92,26.96,26.81,26.955,11600.0,,25.677,0.0,1151.79,849.98,False,0.0,0.0,,0.13001485884099773,0.0185494342422651,-0.5379335930254111,,,,,,,,
2025-07-02,PQOC,PGIM Nasdaq-100 Buffer 12 ETF - October,ETF,,ETF,0.0,0.0,26.576,26.576,26.576,26.576,0.0,,25.59,0.0,0.14,63.24,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PBL,PGIM Portfolio Ballast ETF,ETF,ETF-Moderate Allocation,ETF,0.0,0.0,29.2794,29.3283,29.2794,29.3283,448.0,,28.411,27.839,2360.57,2522.96,False,29.328,25.698,,0.1670116190905542,0.0,-0.16673315534824631,,,,,,,,
2025-07-02,PQJA,PGIM Rock ETF Trust - PGIM Nasdaq-100 Buffer 12 ETF - January,ETF,ETF-Large Cap,ETF,0.0,0.0,26.586,26.586,26.586,26.586,600.0,,25.563,0.0,1635.43,597.44,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PMJN,PGIM Rock ETF Trust - PGIM S&P 500 Max Buffer ETF - June,,,ETF,0.0,0.0,25.32,25.32,25.32,25.32,2.0,,0.0,0.0,629.79,0.0,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,APRP,PGIM S&P 500 Buffer 12 ETF - April,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.155,28.155,28.155,28.155,0.0,,27.443,27.008,693.57,1480.12,False,28.504,24.61,,0.0,0.0,0.0,,,,,,,,
2025-07-02,AUGP,PGIM S&P 500 Buffer 12 ETF - August,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.63,28.663,28.63,28.663,6700.0,,27.605,26.862,30021.43,17352.66,False,28.704,24.564,,0.1152637093957431,0.0,-0.11513100512856732,,,,,,,,
2025-07-02,DECP,PGIM S&P 500 Buffer 12 ETF - December,ETF,ETF-Defined Outcome,ETF,0.0,0.0,27.801,27.801,27.801,27.801,100.0,,26.874,26.365,1107.14,831.54,False,27.801,24.005,,0.0,0.0,0.0,,,,,,,,
2025-07-02,FEBP,PGIM S&P 500 Buffer 12 ETF - February,ETF,ETF-Defined Outcome,ETF,0.0,0.0,29.495,29.495,29.495,29.495,0.0,,28.537,27.926,567.36,544.84,False,29.495,25.439,,0.0,0.0,0.0,,,,,,,,
2025-07-02,JANP,PGIM S&P 500 Buffer 12 ETF - January,ETF,ETF-Defined Outcome,ETF,0.0,0.0,30.21,30.26,30.21,30.26,1100.0,,29.273,28.529,435.71,471.4,False,30.26,26.074,,0.16550810989738732,0.0,-0.16523463317911669,,,,,,,,
2025-07-02,JULP,PGIM S&P 500 Buffer 12 ETF - July,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.8,28.905,28.8,28.88,42700.0,,27.591,26.839,10659.5,3377.2,False,28.88,24.513,,0.27777777777777185,0.08656509695291596,-0.27700831024930156,,,,,,,,
2025-07-02,JUNP,PGIM S&P 500 Buffer 12 ETF - June,ETF,,ETF,0.0,0.0,28.768,28.768,28.76,28.763,300.0,,27.812,26.974,1760.79,1861.14,False,28.763,24.717,,-0.01738042269187641,0.017383444007923392,-0.010430066404756504,,,,,,,,
2025-07-02,MRCP,PGIM S&P 500 Buffer 12 ETF - March,ETF,ETF-Defined Outcome,ETF,0.0,0.0,29.852,29.87,29.852,29.87,800.0,,28.905,27.98,3223.43,1518.56,False,29.87,25.562,,0.06029746750636702,0.0,-0.06026113157013954,,,,,,,,
2025-07-02,MAYP,PGIM S&P 500 Buffer 12 ETF - May,ETF,ETF-Defined Outcome,ETF,0.0,0.0,29.29,29.29,29.29,29.29,0.0,,28.481,27.706,314.29,2775.3,False,29.29,25.388,,0.0,0.0,0.0,,,,,,,,
2025-07-02,NOVP,PGIM S&P 500 Buffer 12 ETF - November,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.57,28.58,28.56,28.56,3300.0,,27.644,26.866,342.86,417.4,False,28.56,24.64,,-0.035001750087509845,0.07002801120448031,0.0,,,,,,,,
2025-07-02,OCTP,PGIM S&P 500 Buffer 12 ETF - October,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.2,28.2,28.2,28.2,0.0,,27.224,26.58,27885.71,8626.0,False,28.2,24.299,,0.0,0.0,0.0,,,,,,,,
2025-07-02,SEPP,PGIM S&P 500 Buffer 12 ETF - September,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.32,28.33,28.312,28.312,800.0,,27.322,26.65,471.43,4974.0,False,28.312,24.394,,-0.028248587570618357,0.06357728171798929,0.0,,,,,,,,
2025-07-02,PBAP,PGIM S&P 500 Buffer 20 ETF - April,ETF,ETF-Defined Outcome,ETF,0.0,0.0,27.72,27.76,27.7,27.72,16800.0,,27.215,26.813,1621.43,2487.6,False,27.85,25.149,,0.0,0.14430014430015403,-0.0721500721500706,,,,,,,,
2025-07-02,PBAU,PGIM S&P 500 Buffer 20 ETF - August,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.22,28.24,28.2,28.24,600.0,,27.397,26.713,1021.43,933.32,False,28.24,24.962,,0.07087172218284754,0.0,-0.141643059490082,,,,,,,,
2025-07-02,PBDE,PGIM S&P 500 Buffer 20 ETF - December,ETF,ETF-Defined Outcome,ETF,0.0,0.0,27.44,27.46,27.4,27.46,211700.0,,26.703,26.24,20592.86,8182.06,False,27.46,24.583,,0.07288629737609173,0.0,-0.21849963583394855,,,,,,,,
2025-07-02,PBFB,PGIM S&P 500 Buffer 20 ETF - February,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.64,28.643,28.638,28.643,1300.0,,27.924,27.4,471.43,758.48,False,28.643,25.669,,0.010474860335195927,0.0,-0.017456272038539975,,,,,,,,
2025-07-02,PBJA,PGIM S&P 500 Buffer 20 ETF - January,ETF,ETF-Defined Outcome,ETF,0.0,0.0,29.09,29.128,29.09,29.128,500.0,,28.408,27.789,1264.29,10353.22,False,29.128,26.099,,0.13062908215881835,0.0,-0.1304586652018685,,,,,,,,
2025-07-02,PBJL,PGIM S&P 500 Buffer 20 ETF - July,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.43,28.49,28.38,28.467,57500.0,,27.455,26.698,23911.57,7718.08,False,28.467,24.89,,0.13014421385859667,0.08079530684652295,-0.3056170302455466,,,,,,,,
2025-07-02,PBJN,PGIM S&P 500 Buffer 20 ETF - June,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.485,28.53,28.47,28.53,2200.0,,27.676,26.796,6814.29,9130.46,False,28.53,24.95,,0.15797788309637248,0.0,-0.21030494216614887,,,,,,,,
2025-07-02,PBMR,PGIM S&P 500 Buffer 20 ETF - March,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.87,28.9,28.855,28.868,700.0,,28.164,27.442,264.29,417.9,False,28.868,25.565,,-0.006927606511958588,0.11084938340030495,-0.04503256200636734,,,,,,,,
2025-07-02,PBMY,PGIM S&P 500 Buffer 20 ETF - May,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.79,28.8,28.75,28.775,2200.0,,28.144,27.365,572.93,6284.76,False,28.775,25.538,,-0.0521014241055942,0.08688097306690576,-0.08688097306689341,,,,,,,,
2025-07-02,PBNV,PGIM S&P 500 Buffer 20 ETF - November,ETF,ETF-Defined Outcome,ETF,0.0,0.0,28.01,28.02,28.009,28.02,500.0,,27.298,26.626,378.57,800.14,False,28.02,24.945,,0.035701535166005036,0.0,-0.0392576730906468,,,,,,,,
2025-07-02,PBOC,PGIM S&P 500 Buffer 20 ETF - October,ETF,ETF-Defined Outcome,ETF,0.0,0.0,27.68,27.71,27.675,27.71,2858.0,,26.964,26.394,475.57,1081.16,False,27.71,24.78,,0.10838150289017752,0.0,-0.12630819198845233,,,,,,,,
2025-07-02,PBSE,PGIM S&P 500 Buffer 20 ETF - September,ETF,ETF-Defined Outcome,ETF,0.0,0.0,27.83,27.83,27.805,27.805,1700.0,,27.082,26.471,1321.43,1994.0,False,27.805,24.865,,-0.08983111749909659,0.08991188635137054,0.0,,,,,,,,
2025-07-02,PMAP,PGIM S&P 500 Max Buffer ETF - April,ETF,,ETF,0.0,0.0,25.605,25.605,25.605,25.605,0.0,,25.285,0.0,0.0,223.22,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PMFB,PGIM S&P 500 Max Buffer ETF - February,ETF,,ETF,0.0,0.0,25.505,25.505,25.505,25.505,0.0,,25.17,0.0,157.14,409.78,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PMJA,PGIM S&P 500 Max Buffer ETF - January,ETF,,ETF,0.0,0.0,25.7,25.745,25.7,25.745,400.0,,25.377,0.0,71.43,335.42,False,0.0,0.0,,0.1750972762645981,0.0,-0.17479122159643312,,,,,,,,
2025-07-02,PMMY,PGIM S&P 500 Max Buffer ETF - May,,,ETF,0.0,0.0,25.4755,25.4755,25.4755,25.4755,0.0,,0.0,0.0,35.71,0.0,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PMMR,PGIM S&P 500 Max Buffer ETF March,ETF,,ETF,0.0,0.0,25.486,25.486,25.486,25.486,0.0,,25.154,0.0,108.21,151.24,False,0.0,0.0,,0.0,0.0,0.0,,,,,,,,
2025-07-02,PSH,PGIM Short Duration HIgh Yield ETF,ETF,ETF-High Yield Bond,ETF,0.0,0.0,50.26,50.5,50.24,50.446,8600.0,,49.76,48.681,4857.14,5250.0,False,50.446,46.495,,0.370075606844409,0.10704515719779974,-0.4083574515323236,,,,,,,,
2025-07-02,PSDM,PGIM Short Duration Multi-Sector Bond ETF,ETF,ETF-Short-Term Bond,ETF,0.0,0.0,51.093,51.15,51.093,51.13,21000.0,,50.686,49.864,10471.43,9948.0,False,51.176,48.026,,0.07241696514199408,0.03911597887736362,-0.0723645609231352,,,,,,,,
2025-07-02,PTRB,PGIM Total Return Bond ETF,ETF,ETF-Intermediate Core-Plus Bond,ETF,0.0,0.0,41.59,41.6,41.52,41.6,64400.0,,41.059,40.543,43778.57,54438.0,False,41.669,39.174,,0.024044241404178913,0.0,-0.1923076923076882,,,,,,,,
2025-07-02,PULS,PGIM Ultra Short Bond ETF,ETF,ETF-Ultrashort Bond,ETF,0.0,0.0,49.58,49.59,49.58,49.59,2358319.0,,49.316,48.569,2332119.14,2173184.56,True,49.59,47.05,,0.0201694231545081,0.0,-0.02016535591854228,,,,,,,,
2025-07-02,PUSH,PGIM Ultra Short Municipal Bond ETF,ETF,ETF-Muni National Short,ETF,0.0,0.0,50.24,50.27,50.21,50.24,2780.0,,49.967,49.452,3456.79,3585.46,False,0.0,0.0,,0.0,0.05971337579618061,-0.05971337579618061,,,,,,,,
2025-07-02,PMCB,"PharmaCyte Biotech, Inc.",Common Stock,Healthcare,Biotechnology,7.824618,-0.456,1.15,1.15,1.0901,1.14,8488.0,,1.123,1.451,13069.43,10829.18,True,2.18,1.01,,-0.8695652173913052,0.8771929824561412,-4.377192982456126,,,,,,,,
2025-07-02,PHAR,Pharming Group N.V.,Common Stock,Healthcare,Biotechnology,728.38656,0.54,10.5164,10.69,10.5164,10.65,2238.0,,10.318,9.165,4497.29,3561.78,False,12.163,6.82,,1.2703967137043046,0.3755868544600859,-1.254460093896709,,,,,,,,
2025-07-02,PHVS,Pharvaris N.V.,Common Stock,Healthcare,Biotechnology,971.067008,-2.855,17.6046,18.1,17.24,17.82,10150.0,,16.802,17.43,24897.43,78161.32,False,25.01,11.83,,1.22354384649466,1.571268237934911,-3.254769921436598,,,,,,,,
2025-07-02,PHAT,"Phathom Pharmaceuticals, Inc.",Common Stock,Healthcare,Biotechnology,622.043584,0.095,8.79,9.25,8.78,8.91,1824476.0,,7.1,8.44,2028993.43,3183518.0,True,19.5,2.29,,1.3651877133105916,3.815937149270481,-1.4590347923681346,,,,,,,,
2025-07-02,PFX,PhenixFIN Corporation,Common Stock,Financials,Asset Management,101.291968,0.311,50.25,50.25,50.15,50.15,915.0,,49.834,48.22,2330.29,1587.84,False,0.0,0.0,,-0.19900497512438092,0.1994017946161544,0.0,,,,,,,,
2025-07-02,PTHL,Pheton Holdings Ltd,Common Stock,Healthcare,Medical Devices,55.675788,0.0,18.2,18.45,17.63,18.38,655496.0,,11.39,5.614,743578.29,667287.92,False,0.0,0.0,,0.9890109890109874,0.3808487486398275,-4.080522306855277,,,,,,,,
2025-07-02,PAHC,Phibro Animal Health Corporation,Common Stock,Healthcare,Drug Manufacturers - Specialty & Generic,1132.5088,0.738,26.62,28.05,26.565,27.94,384088.0,,23.552,21.593,288243.57,251414.98,True,27.94,16.048,,4.9586776859504145,0.3937007874015727,-4.921259842519684,,,,,,,,
2025-07-02,PM,Philip Morris International Inc.,Common Stock,Consumer Staples,Tobacco,273807.425536,0.544,176.35,178.12,175.13,175.91,5572100.0,,173.831,147.374,5862914.29,5592064.0,True,183.568,97.591,,-0.249503827615536,1.2563242567221922,-0.4434085611960668,,,,,,,,
2025-07-02,PSX,Phillips 66,Common Stock,Energy,Oil & Gas Refining & Marketing,51524.481024,0.998,124.54,126.54,122.96,126.46,2128400.0,,117.291,120.183,4367071.43,3495352.0,True,142.013,91.984,,1.5416733579572728,0.06326111023249446,-2.7676735726712005,,,,,,,,
2025-07-02,PECO,"Phillips Edison & Company, Inc.",Common Stock,Real Estate,REIT - Retail,4853.477376,0.458,35.15,35.15,34.67,35.07,787489.0,,35.284,35.277,785476.07,847976.48,True,39.016,31.036,,-0.22759601706969645,0.22811519817507353,-1.140575990875388,,,,,,,,
2025-07-02,PHIN,PHINIA Inc.,Common Stock,Consumer Discretionary,Auto Parts,1903.85408,1.447,47.32,47.85,46.43,47.83,433420.0,,43.415,44.326,518066.07,465668.84,True,55.712,37.406,,1.077768385460689,0.041814760610502044,-2.9270332427346824,,,,,,,,
2025-07-02,PHIO,Phio Pharmaceuticals Corp.,Common Stock,Healthcare,Biotechnology,11.899412,0.854,2.45,2.48,2.42,2.48,137818.0,,2.145,2.592,230464.57,713929.36,False,6.6,1.01,,1.2244897959183594,0.0,-2.4193548387096793,,,,,,,,
2025-07-02,PHOE,Phoenix Asia Holdings Limited,Common Stock,Industrials,Infrastructure Operations,0.0,0.0,8.98,8.98,8.36,8.56,8000.0,,0.0,0.0,99592.86,0.0,False,0.0,0.0,,-4.677060133630288,4.906542056074765,-2.3364485981308536,,,,,,,,
2025-07-02,FENG,Phoenix New Media Limited,Common Stock,Communication Services,Internet Content & Information,27.985164,0.352,2.19,2.33,2.135,2.33,7738.0,,2.123,2.402,9063.86,15096.28,False,4.03,1.48,,6.392694063926946,0.0,-8.369098712446364,,,,,,,,
2025-07-02,PLAB,"Photronics, Inc.",Common Stock,Technology,Semiconductor Equipment & Materials,1212.032512,1.38,19.74,20.44,19.61,20.15,651120.0,,19.053,21.401,595679.21,693839.4,True,28.06,16.71,,2.077001013171227,1.439205955335001,-2.6799007444168694,,,,,,,,
2025-07-02,PHR,"Phreesia, Inc.",Common Stock,Healthcare,Health Information Services,1730.385024,0.684,28.3,29.09,28.01,29.08,468200.0,,26.315,24.653,746871.43,568326.0,True,30.01,18.04,,2.7561837455830305,0.034387895460803175,-3.679504814305354,,,,,,,,
2025-07-02,PHUN,"Phunware, Inc.",Common Stock,Technology,Software - Application,68.882936,2.397,3.2,3.42,3.181,3.415,495500.0,,3.105,3.813,282857.14,252984.16,True,14.14,2.39,,6.718749999999996,0.14641288433381827,-6.85212298682284,,,,,,,,
2025-07-02,PCLA,PicoCELA Inc.,Common Stock,Communication Services,Telecom Services,185.376096,0.0,1.87,2.075,1.65,1.88,1305176.0,,1.225,0.0,1878020.21,926866.92,False,0.0,0.0,,0.5347593582887586,10.372340425531931,-12.23404255319149,,,,,,,,
2025-07-02,PLL,Piedmont Lithium Inc.,Common Stock,Materials,Other Industrial Metals & Mining,145.283184,-0.186,6.07,6.87,6.07,6.62,781572.0,,6.415,8.162,292234.86,247038.12,True,14.46,5.34,,9.060955518945631,3.7764350453172204,-8.308157099697883,,,,,,,,
2025-07-02,PDM,"Piedmont Office Realty Trust, Inc.",Common Stock,Real Estate,REIT - Office,928.083712,1.415,7.39,7.55,7.35,7.46,1121100.0,,7.195,7.724,1011250.0,1266238.54,True,10.737,5.75,,0.9472259810554842,1.2064343163538855,-1.4745308310992,,,,,,,,
2025-07-02,PPC,Pilgrim's Pride Corporation,Common Stock,Consumer Staples,Packaged Foods,10843.634688,0.506,45.35,45.82,45.0353,45.73,1466935.0,,47.098,44.367,1258447.64,1271438.7,True,54.58,33.6,,0.8379272326350505,0.1968073474743132,-1.5191340476711077,,,,,,,,
2025-07-02,HYS,PIMCO 0-5 Year High Yield Corporate Bond Index Exchange-Traded Fund,ETF,ETF-High Yield Bond,ETF,0.0,0.0,94.4,94.4899,94.2696,94.43,145776.0,,92.916,90.842,132530.43,109648.58,True,94.52,86.082,,0.03177966101695035,0.06343323096473467,-0.1698612729005717,,,,,,,,
2025-07-02,STPZ,PIMCO 1-5 Year US TIPS Index Exchange-Traded Fund,ETF,ETF-Short-Term Inflation-Protected Bond,ETF,0.0,0.0,53.59,53.6254,53.57,53.57,122474.0,,53.241,52.274,28919.36,46167.26,True,53.679,50.321,,-0.03732039559619915,0.10341609109576029,0.0,,,,,,,,
2025-07-02,LTPZ,PIMCO 15+ Year US TIPS Index Exchange-Traded Fund,ETF,ETF-Inflation-Protected Bond,ETF,0.0,0.0,51.9,52.2,51.82,52.2,93736.0,,51.45,52.127,83675.86,105756.4,True,56.953,49.752,,0.5780346820809331,0.0,-0.7279693486590088,,,,,,,,
2025-07-02,ZROZ,PIMCO 25+ Year Zero Coupon US Treasury Index Exchange-Traded Fund,ETF,ETF-Long Government,ETF,0.0,0.0,65.48,66.1,65.3,65.98,319464.0,,65.197,68.446,257397.36,344323.36,True,83.015,61.349,,0.7635919364691508,0.1818732949378453,-1.0306153379812166,,,,,,,,
2025-07-02,BOND,PIMCO Active Bond Exchange-Traded Fund,ETF,ETF-Intermediate Core-Plus Bond,ETF,0.0,0.0,91.55,91.69,91.49,91.63,416275.0,,90.507,89.385,334544.86,321444.72,True,91.79,86.465,,0.08738394320043506,0.0654807377496478,-0.15278838808250636,,,,,,,,
2025-07-02,TIPZ,PIMCO Broad U.S. TIPS Index ETF,ETF,ETF-Inflation-Protected Bond,ETF,0.0,0.0,52.93,52.969,52.9134,52.9679,6941.0,,52.429,51.755,11581.36,17702.2,False,53.077,50.306,,0.07160400529000659,0.0020767294908821928,-0.1028925065936111,,,,,,,,
2025-07-02,CMDT,PIMCO Commodity Strategy Active Exchange-Traded Fund,ETF,ETF-Commodities Broad Basket,ETF,0.0,0.0,25.73,25.9,25.55,25.882,21400.0,,25.747,25.363,112700.0,95938.0,False,26.681,23.226,,0.5907500971628489,0.06954640290548307,-1.2827447647013397,,,,,,,,
2025-07-02,LDUR,PIMCO Enhanced Low Duration Active ETF,ETF,ETF-Short-Term Bond,ETF,0.0,0.0,95.53,95.53,95.3,95.42,33938.0,,94.879,93.441,45611.5,51652.36,False,95.47,90.077,,-0.1151470742175227,0.11527981555229452,-0.12575979878432672,,,,,,,,
2025-07-02,EMNT,PIMCO Enhanced Short Maturity Active ESG Exchange-Traded Fund,ETF,ETF-Ultrashort Bond,ETF,0.0,0.0,98.4,98.41,98.392,98.405,8000.0,,97.938,96.525,9807.14,13250.0,False,98.41,93.62,,0.005081300813003509,0.005081042629943044,-0.013210710837869243,,,,,,,,
2025-07-02,MINT,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,ETF,ETF-Ultrashort Bond,ETF,0.0,0.0,100.17,100.2,100.17,100.19,1674881.0,,99.707,98.291,1315499.79,1444130.44,True,100.19,95.417,,0.019966057701902785,0.00998103603154518,-0.019962072063076177,,,,,,,,
2025-07-02,MUNI,PIMCO Intermediate Municipal Bond Active Exchange-Traded Fund,ETF,ETF-Muni National Interm,ETF,0.0,0.0,51.21,51.26,51.1492,51.26,357644.0,,50.901,50.827,253028.93,378412.4,True,51.82,49.918,,0.09763718023822916,0.0,-0.21615294576667493,,,,,,,,
